"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Uruguay","URY","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","87964516.135","83934286.1361067","64800345.5516912","110352995.35242","121261335.747331","103997314.752374","108212679.058702","121859984.703732","145549028.549001","135341788.361","205412521.356","257659428.945083","211094363.372931","113049366.929177","112133296.825","118269801.108","173207489.718","204893881.743","212887651.032","209874812.056","224018495.4","251684234.032","278231137.272","363481489.668895","377388206.734","436857946.296","526016789.688","679273406.724296","687248859.833117","602036777.043184","523412022.879","461823649.365615","292026543.908476","230997354.320174","300329879.11783","449098486.036834","531550850.675569","705406704.571718","997498788.910316","1130172896.44288","1549438129.91792","1992236397.91834","2072016173.21099","2418594769.01052","2413240827.7548","2328454346.50945","2405563727.81459","2780416369.42508","2898331130.50395","2774958631.17603","2416923714.91934","",
"United States","USA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","79765545730","81200000000","88320000000","97240000000","102300000000","117600000000","130900000000","139360000000","155100000000","164430000000","179550000000","204800000000","208940000000","227430000000","253890000000","262910000000","189840000000","309120000000","226180000000","240800000000","259600000000","274500000000","349569607800","343230000000","384016015230","362551811660","385540565900","411402914420","390321282068.899","414790019590.856","469430862021.608","507920206734.778","528670586833.018","566200799948.673","575824656496.965","587048400755.444","661066200495.754","672703633465.719","692999744167.918","678550154775.573","735826874962.649","802950000000","751834278780.948","757543729433.08","791365510771.243","822140836190.125","835330261369.646","874898536908.208","918863287506.61","954035087985.332","936449187745.971","",
"Uzbekistan","UZB","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1196919489.813","1213680999.969","1205226440.35085","1248375559.53691","1300832175.89615","1365865998.6868","1395712195.19513","1585316310.93371","1269485003.70381","1049638098.43226","894613921.198436","939206386.01805","1123183331.60727","1339017242.59745","1616381267.47452","2178919625.18512","2931625333.52995","3242376915.02833","4745545952.05725","5747954159.16436","6403940000.86222","6975025294.53237","7683583006.40929","8214441509.10789","8155198781.71845","5933683644.1726","5075561918.56813","5685280670.16135","5600410781.54998","",
"St. Vincent and the Grenadines","VCT","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","885600","1644235.15076","1627543.85041","1779757.04358","2996103.64326","2359838.69512","2098718.78208","2911835.74085","2798859.77788","4532798.90025201","5236478.64724521","6518986.17533476","7140922.41391252","7712929.85339966","8488987.55406025","9178054.69312937","8534523.8832","9071254.54740959","10032066.1441905","10394657.52","11161521.206674","11199637.0384","12720390.535921","13116947.3784605","13137211.9558185","14365839.392642","15211186.7760605","15807768.9845672","21060427.4448203","21777481.5609083","22172826.66732","27749702.03654","33498887.93082","34210688.23278","36436794.2214","23659184.29596","30430394.8677913","38815118.6176103","39215390.1215319","38401591.2023192","34641904.2909649","34343631.9523937","35686276.5648768","37155564.1218963","36138947.0796387","38175420.6511507","39836902.2929552","40834661.6624405","41934039.9601084","42372335.1464559","41937806.8950549","",
"Venezuela, RB","VEN","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","407754800","453197863.633","553854090.924","686598418.59","891237558.155","1212844651.172","1260339047.66731","1415649209.286","1568245352.87476","1925043194.41724","2140038418.608","2876761999.98","2780683255.812","3206720674.43","2491565176.17","2449031133.347","2116544444.46","1995631482.769","2221305724.134","1481717602.296","1243435780.392","1880449400.85575","2698186289.464","2392318166.288","2826785757.6","3395892064.5","2995880411.86548","3629807605.51656","3867294419.9976","4086474192.55709","4773404146.99998","4834961938.12497","3494594112.36835","3059844590.71652","3965784632.25","5032409185.37498","6188000000","8131700000","15897550000.0007","21385800000","25375200000","20143200000","24263400000","23478600000","31195800000","","","","","","","",
"British Virgin Islands","VGB","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","145606462.112","139373731.695","209326744.308","219190065.895","291608933.785","365110707.179","559350544.194","635480689.428","686758033.884","748188046.579951","817996666.810493","920359400.614612","995276706.375744","1095983813.18951","1272115036.84047","1497420087.68181","1951928121.28437","2299784964.14503","2732882347.14587","3580815983.9228","3852095928.33628","6003200000","5033621094.29203","6879963349.24993","7549002193.9725","8147398709.34837","8331520714.07941","8791825725.907","9528313744.83115","10540984770.8519","11277472789.776","11783808302.7863","",
"Vanuatu","VUT","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","7404522.2436","7667432.4406","7194411.67782","6910955.6265","7413374.4862","9276638.372","8759400.313","8758182.606","8787285.6886","9570479.8408","7116282.048","7369057.3968","8497757.3232","8834323.60219763","8480561.56764426","9814072.505","11647667.0905704","12580134.3187073","13284270.2653308","17048796.229626","13829339.70936","15905566.25856","13686578.39703","13625773.4188628","16397185.8024642","19050301.3878357","20434652.4666399","23376945.0176614","27595720.3194528","33251029.80735","28637859.35218","32142277.8297619","36669643.4013615","33838071.3991259","35431805.9596351","36677873.3096556","34268121.4176944","36211464.0754365","39420821.5348159","42078582.0327515","45067107.5103484","43389056.4188335","",
"World","WLD","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","3396401.5572","3155975.98596","2826300.59604","2446483.2318","2620757.49156","2966123.10312","3326079.65364","3048150.75372","3200050.05408","3468048.18768215","","","","","","","","","","","9984724.21479252","11977421.6700326","15268571.7305501","17151128.9324376","19148958.1474401","22165139.2780414","24533165.62856","23509857.53704","27275349.3172","30071467.7308","31099474.1324","31485323.82504","30825272.39112","32717472.75192","33106444.064","34179265.15408","33587576.11784","34606442.38112","32926528.80544","",
"Kosovo","XKX","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","202004689.176","206424242.424","227285465.976","189629611.344","147176916.408","146649782.232","190011701.376","224099551.692","214834030.848","250032274.704","319635933.768","330140641.428","355546305.936","387050188.032","450927636.192","544742818.092","641795822.352","730812575.484","899839051.488","862493710.176","1047159567.648","1094003736.12","1217941138.692","1389586885.272","1461873071.556","1479603685.932","1125092745.324","964799034.336","777223272.996","","","",
"South Africa","ZAF","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","894799785.434692","991722186.272591","1040962102.35593","1429808870.55782","1792051155.08413","1843328276.50423","1769030484.82662","1961158914.45118","2257146814.91254","2787298129.353","4014424484.79866","4126320215.34985","3794713891.76992","4236369843.30114","3747103243.4686","2848074505.44536","3254473933.71658","4016472061.766","4416210920.112","4400424375.482","5328000000","6413000000","8493085392","8265000000","8305000000","10831412293","8800000000","10956000000","9129246450","8732000000","7822500000","6771600000","6463800000","9369600000","12524900000","14143200000","14950000000","15730100000","14950900000","16828300000","22699500000.0001","26328300000","26500000000","23195894204.8772","22208400000","19103820358.4564","16697175002.441","20273193628.108","21727340738.2543","21999656703.3311","19206049502.9081","",
"Zambia","ZMB","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","63992571.444","76878571.442","85533285.721","92098285.708","116800000","126654666.684","134807142.834","118643750","123927250","130709250","148837500","150555555.56","206317222.21","160575230.79","127951777.772","88495354.86","51512897.432","51982673.697","85642784.9140975","86191999.992","78612814.1102141","83853195.048","63064241.35","60365207.6","61564643.856","71301233.66","68662810.4511095","82051518.6861381","82874668.375","69977324.0069844","62658358.4848661","79250353.396618","89540727.5660942","114794111.283645","151964443.0494","143222638.2054","169189273.892576","132631802.8274","234423898.752394","265300731.06294","404342233.803395","557291999.81584","716651608.097641","865315382.522047","951322255.178619","820557579.975335","723867179.58832","881228962.554698","923211186.450246","816270183.511319","627298983.255654","",
"Zimbabwe","ZWE","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","48565795.085973","40818009.7","50209958.6","55604511.2","58941921","64624510.5","63680580","72919861.2","77260480.2","117275017.4","163246705","260085335.4","307600732.1","325332109","355083153","413344447.5","602591542.66143","778738036.380749","953147539.945011","1001163962.86833","1083359012.84456","1611307549.57919","1491475628.91668","2382425198.19147","3032864714.91231","4145444170.98825","4718214583.26494","5537133595.34788","413115156.750216","419610992.036588","382257425.423262","362783105.391778","316604644.236648","264420107.274272","242303020.396946","217850760.194809","182765367.140612","155224061.369698","108681946.520843","221452462.206004","227127907.85","264642063.14","321351609.56","359092959.35","365855364.01","374302743.93","384929878.88","329967129.0147","340174575.2144","360925465.9705","333252393.5536","",
